,movie_id,batch_id,majority_answer,text,movie_name
6889,South_476_477,2698338576,0,We need to form a full assault It's Canada's fault!,South_Park
6890,South_478_479_480_481_482,2698338576,0,"Don't blame me for my son Stan He saw the darn cartoon and now he's off to join the Klan And my boy Eric once had my picture on his shelf But now when I see him he tells me to fuck myself Well, Blame Canada! Blame Canada!",South_Park
6891,South_483_484,2698338576,2,It seems that everything's gone wrong since Canada came along Blame Canada! Blame Canada!,South_Park
6892,South_485_486_487_488,2698338576,0,"They're not even a real country anyway My son could've been a doctor or a lawyer rich and true Instead, he burned up like a piggy on a barbecue Should we blame the matches? Should we blame the fire?",South_Park
6893,South_489,2698338576,0,Or the doctors who allowed him to expire?,South_Park
6894,South_490,2698338576,0,"Heck, no!",South_Park
6895,South_491,2698338576,0,Blame Canada! Blame Canada!,South_Park
6896,South_492_493_494,2698338576,0,"With all their hockey hullabaloo And that bitch Anne Murray, too Blame Canada! Shame on Canada!",South_Park
6897,South_495_496_497_498_499,2698338576,0,For The smut we must stop The trash we must bash The laughter and fun must all be undone We must blame them and cause a fuss Before somebody thinks of blaming us!,South_Park
6898,South_500,2698338576,1,"All right, you turds, listen up!",South_Park
6899,South_501,2698338577,0,Your moms are away at a meeting and they put me in charge of you!,South_Park
6900,South_502,2698338577,0,"But you're still grounded, so you're not allowed to have any fun!",South_Park
6901,South_503,2698338577,0,"- Any questions? - Shelly, where's the clitoris?",South_Park
6902,South_504_505,2698338577,0,Now you all just sit there and keep your mouths shut while I go listen to my Britney Spears records.,South_Park
6903,South_506,2698338577,0,"Okay, it's clear.",South_Park
6904,South_507,2698338577,0,Our next guests have the number one movie in the world right now.,South_Park
6905,South_508,2698338577,0,Please welcome Terrance and Phillip!,South_Park
6906,South_509_510,2698338577,0,"Hooray! - Hello, Conan. - Hello, Brooke Shields.",South_Park
6907,South_511_512,2698338577,0,"Now, guys, some people claim that your Canadian humor is nothing but immature fart jokes.",South_Park
6908,South_513,2698338577,0,"That's not true. Take this classic Canadian joke, for instance.",South_Park
6909,South_514,2698338577,0,"Excuse me, Terrance.",South_Park
6910,South_515,2698338577,0,"Yes, Phillip?",South_Park
6911,South_516,2698338577,0,Gosh darn it!,South_Park
6912,South_517,2698338577,0,"- Good one, Phillip. Cheers. - Cheers, fuck-face.",South_Park
6913,South_518,2698338577,0,"Guys, you can't say that on TV.",South_Park
6914,South_519,2698338577,1,Now Terrance smells like my ass!,South_Park
6915,South_520,2698338577,0,I farted once on the set of Blue Lagoon.,South_Park
6916,South_521,2698338577,0,"So, guys, does it make you nervous to be in America?",South_Park
6917,South_522_523,2698338577,0,There are a lot of organizations here that want you arrested for destroying children.,South_Park
6918,South_524,2698338577,0,- Oh! They'd have to find us first. - You're right.,South_Park
6919,South_525_526_527,2698338577,0,"Now! Terrance and Phillip, Mothers Against Canada is placing you under citizen's arrest!",South_Park
6920,South_528,2698338577,0,"- Mom? - Dude, what the hell is going on?",South_Park
6921,South_529,2698338577,0,We have a court order for your arrest!,South_Park
6922,South_530,2698338577,0,"Phillip, we've been ambushed!",South_Park
6923,South_531,2698338577,0,"Here you go, Conan.",South_Park
6924,South_532,2698338577,1,This little scrotum sucker deceived us!,South_Park
6925,South_533,2698338577,0,"- You are a bad man! - Don't listen to them, Conan!",South_Park
6926,South_534,2698338577,0,"You loved our movie, Conan! We watched it together!",South_Park
6927,South_535,2698338577,0,- Remember? You laughed! - What have I done?,South_Park
6928,South_536,2698338577,0,Holy crap! Did you see that? They arrested Terrance and Phillip!,South_Park
6929,South_537_538_539,2698338577,0,"As the Canadian Ambassador, I hereby condemn the actions taken by America in apprehending Terrance and Phillip.",South_Park
6930,South_540_541,2698338577,0,"As you can see from this graph, the entire economy of Canada relies on Terrance and Phillip!",South_Park
6931,South_542,2698338577,0,"Without them, we are doomed to recession.",South_Park
6932,South_543,2698338577,0,"What say you, Mr. American Ambassador?",South_Park
6933,South_544,2698338577,1,"- Fuck Canada! - Hey, fuck you, buddy!",South_Park
6934,South_545,2698338577,0,Terrance and Phillip will not be released!,South_Park
6935,South_546,2698338577,0,They're going to be put on trial for corrupting America's youth.,South_Park
6936,South_547,2698338577,0,We don't know what all the fuss is about.,South_Park
6937,South_548,2698338577,0,The fuss is aboot taking our citizens!,South_Park
6938,South_549,2698338577,0,It's aboot not censoring our art! It's aboot... It's aboot...,South_Park
6939,South_550,2698338578,0,What's so goddamn funny?,South_Park
6940,South_551,2698338578,0,"Nothing, nothing.",South_Park
6941,South_552,2698338578,0,Could you tell us again what your argument is all about?,South_Park
6942,South_553,2698338578,0,"This is not aboot diplomacy, this is aboot dignity!",South_Park
6943,South_554,2698338578,0,This is aboot respect! This is aboot realizing that humor...,South_Park
6944,South_555_556,2698338578,0,You guys are dicks! Release Terrance and Phillip or we'll give you something to cry aboot!,South_Park
6945,South_557,2698338578,0,Pilot to bombardier. Pilot to bombardier. We're nearing the target.,South_Park
6946,South_558,2698338578,0,"The bomb's ready, buddy.",South_Park
6947,South_559,2698338578,0,"Baldwin residence. No, this is Billy Baldwin.",South_Park
6948,South_560,2698338578,0,"If you want Daniel Baldwin, call his extension, stupid!",South_Park
6949,South_561,2698338578,0,"Hey, Alec, do you know what sucks about being a Baldwin?",South_Park
6950,South_562,2698338578,0,"- No, what? - Nothing! Yeah!",South_Park
6951,South_563,2698338578,0,You missed me!,South_Park
6952,South_564_565,2698338578,0,"All right, children, your mothers are all making me throw away my lesson plan and teach theirs.",South_Park
6953,South_566,2698338578,0,"Mr. Garrison, how come our moms arrested Terrance and Phillip?",South_Park
6954,South_567,2698338578,0,- Yeah! - That's gay.,South_Park
6955,South_568,2698338578,0,"Well, your moms are just upset.",South_Park
6956,South_569,2698338578,0,They're probably all on their periods or something.,South_Park
6957,South_570,2698338578,0,"Mr. Garrison, Wendy and I think that was a sexist statement.",South_Park
6958,South_571_572,2698338578,1,"Well, I'm sorry, Wendy, but I just don't trust anything that bleeds for five days and doesn't die.",South_Park
6959,South_573,2698338578,0,"Anyway, children, let's start off with some vocabulary.",South_Park
6960,South_574,2698338578,0,"- Attention, students! - Oh! What now?",South_Park
6961,South_575_576,2698338578,0,"Come to the gymnasium immediately for a special announcement, m'kay?",South_Park
6962,South_577,2698338578,0,"- What's going on, Chef? - Something big, children.",South_Park
6963,South_578,2698338578,0,"Chef, I can't find the clitoris. You have to help me.",South_Park
6964,South_579,2698338578,0,"Stan, the clitoris...",South_Park
6965,South_580,2698338578,0,"Please take your seats, everyone. They're about to announce it, m'kay?",South_Park
6966,South_581,2698338578,0,This is a state of emergency.,South_Park
6967,South_582_583,2698338578,0,We go now to the White House for an announcement from the President of the United States.,South_Park
6968,South_584_585_586,2698338578,0,"My fellow Americans, at 5:00 a.m. today, a day which will live in infamy, the Canadians have bombed the Baldwins.",South_Park
6969,South_587,2698338578,0,"In response to this, the U.S. has declared war on Canada.",South_Park
6970,South_588,2698338578,0,"- Oh, no! - War?",South_Park
6971,South_589,2698338578,0,"- No, Gregory! No! - This is bad, Wendy. Hold on to me.",South_Park
6972,South_590,2698338578,0,All the Baldwins are dead?,South_Park
6973,South_591,2698338578,0,Now it is the time for us to send a message to Canadians.,South_Park
6974,South_592_593,2698338578,0,"In two days time, the war criminals Terrance and Phillip will be executed.",South_Park
6975,South_594,2698338578,0,They're gonna kill them?,South_Park
6976,South_595_596,2698338578,0,"And now I'd like to bring up my newly appointed Secretary of Offense, Ms. Sheila Broflovski.",South_Park
6977,South_597,2698338578,0,"Holy shit, dude!",South_Park
6978,South_598_599,2698338578,0,"My fellow Americans, our neighbor to the north has abused us for the last time!",South_Park
6979,South_600_601,2698338579,0,- I have a plan... - The Canadians want to fight us because we won't tolerate their potty mouths!,South_Park
6980,South_602,2698338579,0,"Well, if it is war they want, then war they shall have!",South_Park
6981,South_603,2698338579,0,"- Dude, this is fucking weak. - How could things be any worse?",South_Park
6982,South_604,2698338579,0,"Fallen one, I am Satan.",South_Park
6983,South_605,2698338579,0,I am your god now.,South_Park
6984,South_606,2698338579,0,There is no escape.,South_Park
6985,South_607,2698338579,0,"Now, feel the delightful pain.",South_Park
6986,South_608,2698338579,0,"Hey, Satan, did you hear the news?",South_Park
6987,South_609,2698338579,0,A war just broke out up on Earth.,South_Park
6988,South_610,2698338579,0,"Meet Saddam Hussein, my new partner in evil.",South_Park
6989,South_611,2698338579,0,"Move over, Satan, you're hogging all the fun.",South_Park
6990,South_612,2698338579,0,"Yeah! Yeah! Man, this is getting me so hot!",South_Park
6991,South_613,2698338579,0,"Saddam, would you let me do my job, please?",South_Park
6992,South_614,2698338579,1,"Come on, rub my nipples while I torture this little piggy!",South_Park
6993,South_615,2698338579,0,"Saddam, could I talk to you over here for a second?",South_Park
6994,South_616,2698338579,0,I don't see why you have to belittle me in front of people like that.,South_Park
6995,South_617,2698338579,0,"Aye! Relax, guy!",South_Park
6996,South_618,2698338579,0,"Well, sometimes I think you don't have any respect for me.",South_Park
6997,South_619,2698338579,0,"Hey, come here, guy.",South_Park
6998,South_620,2698338579,0,- Who's my cream puff? - I am.,South_Park
6999,South_621,2698338579,0,"That's right, buddy.",South_Park
7000,South_622_623,2698338579,0,"- Dude, I don't want to be at war. - You don't think they're really gonna kill Terrance and Phillip, do you?",South_Park
7001,South_624_625,2698338579,1,"Kyle, you need to stop being such a chicken shit and stand up to your mother.",South_Park
7002,South_626_627_628,2698338579,1,"You need to smack her in the face and say, ""That's enough of your shit, you fucking bitch!"" Don't call my mom a bitch, Cartman!",South_Park
7003,South_629,2698338579,0,You guys stop it! This isn't helping!,South_Park
7004,South_630,2698338579,0,We've gotta think here!,South_Park
7005,South_631,2698338579,0,"Now, let's see, what would Brian Boitano do?",South_Park
7006,South_632,2698338579,0,"Yeah, what would Brian Boitano do?",South_Park
7007,South_633,2698338579,0,"Hey, what's going on over there?",South_Park
7008,South_634,2698338579,0,The American government thinks it has the right to police the world.,South_Park
7009,South_635_636,2698338579,0,"Your government is going to kill two Canadian citizens, an action condemned by the U. N. Home of the free, indeed.",South_Park
7010,South_637,2698338579,0,- Let's play tetherball. - Yeah.,South_Park
7011,South_638,2698338579,0,This is about freedom of speech! About censorship!,South_Park
7012,South_639,2698338579,0,Can't you guys be more political like Gregory?,South_Park
7013,South_640_641_642_643_644,2698338579,0,"There's the girI that I like Now it appears that she likes another guy It must be because he's political and stuff I bet I could be political, too What do you think, Stan?",South_Park
7014,South_645,2698338579,0,"- Damn it! - You guys, this is all Kyle's mom's fault!",South_Park
7015,South_646,2698338579,0,"Shut up, Cartman!",South_Park
7016,South_647_648,2698338579,1,"Kyle's mom is the one that started that damn club, and all because she's a big, fat, stupid...",South_Park
7017,South_649,2698338579,0,"Don't say it, Cartman!",South_Park
7018,South_650_651,2698338579,0,"Well... Don't do it, Cartman!",South_Park
7019,South_652_653,2698338580,0,Well... - I'm warning you! - Okay. Okay.,South_Park
7020,South_654,2698338580,0,I'm getting pretty sick of him calling my mom...,South_Park
7021,South_655_656_657_658_659,2698338580,1,"well, Kyle's mom's a bitch She's a big fat witch She's the biggest bitch in the whole wide world She's a stupid bitch if there ever was a bitch She's a bitch to all the boys and girls Shut your fucking mouth, Cartman!",South_Park
7022,South_660_661_662_663,2698338580,1,"On Monday she's a bitch On Tuesday she's a bitch And Wednesday through Saturday she's a bitch Then on Sunday, just to be different She's a super King Kamehameha bitch!",South_Park
7023,South_664,2698338580,0,"Come on, you all know the words!",South_Park
7024,South_665,2698338580,0,Have you ever met my friend Kyle's mom?,South_Park
7025,South_666_667_668_669_670_671_672_673,2698338580,1,"She's the biggest bitch in the whole wide world She's a mean old bitch and she has stupid hair She's a bitch, bitch, bitch, bitch Bitch, bitch, bitch, bitch She's a stupid bitch Kyle's mom's a bitch and she's just a dirty bitch Talk to kids around the world It might go a little bit something like this Have you ever met my friend Kyle's mom?",South_Park
7026,South_674_675_676_677_678,2698338580,1,"She's the biggest bitch in the whole wide world She's a mean old bitch and she has stupid hair She's a bitch, bitch, bitch, bitch Bitch, bitch, bitch, bitch, bitch She's a stupid bitch Cartman...",South_Park
7027,South_679_680_681_682_683_684,2698338580,1,"Kyle's mom's a bitch and she's just a dirty bitch I really mean it Kyle's mom She's a big fat fucking bitch Big, old, fat fucking bitch, Kyle's mom Yeah!",South_Park
7028,South_685_686_687_688,2698338580,1,"What? Oh! Fuck. Okay, everyone settle down.",South_Park
7029,South_689_690,2698338580,0,"As we continue to send troops into Canada, M.A.C. is also fighting the war against potty mouths here at home!",South_Park
7030,South_691,2698338580,0,Here to present the V-Chip is Dr. Vosknocker.,South_Park
7031,South_692,2698338580,0,The machinery of the V-Chip is very simple.,South_Park
7032,South_693_694_695,2698338580,0,It is placed under the child's skin where it emits a small shock of electricity whenever an obscenity is uttered.,South_Park
7033,South_696,2698338580,0,"Now, wait a minute.",South_Park
7034,South_697,2698338580,0,This chip somehow knows if the child is swearing?,South_Park
7035,South_698,2698338580,0,It's just like a lie detector.,South_Park
7036,South_699_700,2698338580,0,"You see, certain things happen to you when you swear, just like when you lie.",South_Park
7037,South_701,2698338580,0,The chip picks up on this and gives the subject a little prick.,South_Park
7038,South_702,2698338580,0,"Patient B5, would you step out here, please?",South_Park
7039,South_703,2698338580,0,Patient B5 here has been fitted with the new V-Chip.,South_Park
7040,South_704,2698338580,0,- Ow! My head hurts. - Don't worry about that.,South_Park
7041,South_705_706,2698338580,0,"Now I want you to say ""doggy."" - Doggy. - Notice that nothing happens.",South_Park
7042,South_707,2698338580,0,"- Now say ""Montana."" - Montana.",South_Park
7043,South_708_709,2698338580,0,"Good! Now, ""pillow."" - Pillow. - All right.",South_Park
7044,South_710_711,2698338580,1,"Now I want you to say ""horse fucker."" Go ahead, Eric. It's all right.",South_Park
7045,South_712_713,2698338580,1,"Horse... That hurt, goddamn... Fuck!",South_Park
7046,South_714_715,2698338580,1,"Now I'd like you to say ""big floppy donkey dick."" - No! - Success!",South_Park
7047,South_716,2698338580,0,The child doesn't want to swear!,South_Park
7048,South_717,2698338580,1,"This isn't fair, you sons of bitches!",South_Park
7049,South_718,2698338580,0,We will start putting V-Chips in all our children next week!,South_Park
7050,South_719,2698338580,0,Snacky Smores presents The March of War.,South_Park
7051,South_720,2698338580,0,Let's hear it for our boys in blue.,South_Park
7052,South_721_722,2698338580,0,President Clinton has called them to action to fight the eviI Canadian scourge.,South_Park
7053,South_723_724_725,2698338580,0,A full-scale attack has been launched on Toronto after the Canadians' last bombing which took a horrible toll on the Arquette family.,South_Park
7054,South_726_727_728,2698338580,2,"For security measures, our great American government is rounding up all citizens that have any Canadian blood and putting them into camps.",South_Park
7055,South_729_730,2698338580,2,All Canadian-American citizens are to report to one of these death camps right away.,South_Park
7056,South_731,2698338580,0,Did I say death camps?,South_Park
7057,South_732_733,2698338580,0,"I meant happy camps, where you will eat the finest meals, have access to fabulous doctors and be able to exercise regularly.",South_Park
7058,South_734_735,2698338580,0,"Meanwhile, the war criminals Terrance and Phillip are prepped for their execution.",South_Park
7059,South_736,2698338581,0,Their execution will take place during a fabulous USO show!,South_Park
7060,South_737,2698338581,0,"With special guests celebrities, including Big Gay Al and Winona Ryder!",South_Park
7061,South_738_739,2698338581,0,"Of course, the only way to see the USO show is to sign up for the army!",South_Park
7062,South_740_741,2698338581,2,So join the army and kill some Canadian scum as we continue the march of war!,South_Park
7063,South_742,2698338581,2,We must rid ourselves of anything Canadian!,South_Park
7064,South_743,2698338581,0,Bomb them!,South_Park
7065,South_744,2698338581,0,"Dude, don't you like Terrance and Phillip anymore?",South_Park
7066,South_745_746,2698338581,0,Course not! My mommy says I hate Canadians now 'cause they made me have a dirty mouth!,South_Park
7067,South_747,2698338581,0,Burn it all!,South_Park
7068,South_748,2698338581,0,"- Hey, dudes. - What's the matter, Cartman?",South_Park
7069,South_749,2698338581,0,It's this V-Chip. I hate it. I can't say any dirty words.,South_Park
7070,South_750,2698338581,1,"- Really? So you can't say ""fuck""? - No.",South_Park
7071,South_751,2698338581,1,"- And you can't say ""shit""? - No.",South_Park
7072,South_752_753,2698338581,1,"So you can't say, ""I'm Eric Cartman, ""the fattest fucking piece of shit in the world""?",South_Park
7073,South_754,2698338581,1,- Fuck you... - Sweet.,South_Park
7074,South_755,2698338581,0,"Come on, you guys. This has gone far enough.",South_Park
7075,South_756,2698338581,0,It's time we talked to our moms.,South_Park
7076,South_757,2698338581,0,We're supposed to be grounded in our rooms.,South_Park
7077,South_758,2698338581,0,"Come on, Kyle, it's time for us to get political.",South_Park
7078,South_759,2698338581,0,Canada will no longer corrupt our children!,South_Park
7079,South_760,2698338581,0,"- Mom, can I talk to you for a second? - Kyle, what are you doing here?",South_Park
7080,South_761,2698338581,0,You are grounded!,South_Park
7081,South_762,2698338581,0,Now get back to the house and stay there!,South_Park
7082,South_763,2698338581,0,"You too, Stanley!",South_Park
7083,South_764,2698338581,0,"Mom, we think you're going too far. You can't kill Terrance and Phillip.",South_Park
7084,South_765,2698338581,0,We must fight for our children's futures...,South_Park
7085,South_766,2698338581,0,You started a war! You have to stop it!,South_Park
7086,South_767,2698338581,0,...to make them safe again!,South_Park
7087,South_768,2698338581,0,- Hello? - Our children are precious!,South_Park
7088,South_769,2698338581,0,- Hello! - We must make a stand now!,South_Park
7089,South_770,2698338581,0,Stop at nothing!,South_Park
7090,South_771,2698338581,0,I told you my mom wouldn't listen.,South_Park
7091,South_772,2698338581,0,"Well, then we're just gonna have to save Terrance and Phillip ourselves!",South_Park
7092,South_773,2698338581,0,"- What? - Think about it, you guys.",South_Park
7093,South_774,2698338581,0,What would Brian Boitano do?,South_Park
7094,South_775_776,2698338581,0,He'd figure out a way to rescue Terrance and Phillip before they're executed.,South_Park
7095,South_777,2698338581,0,We can't do anything. Our moms' organization is too strong.,South_Park
7096,South_778_779,2698338581,0,"Well, then, we'll round up all the grounded kids in town and start our own organization.",South_Park
7097,South_780,2698338581,0,An organization to help save Terrance and Phillip.,South_Park
7098,South_781,2698338581,0,"Hey, yeah, our own secret club!",South_Park
7099,South_782,2698338582,0,- I guess that could work. - We have to try.,South_Park
7100,South_783,2698338582,0,What would Brian Boitano do if he was here right now?,South_Park
7101,South_784_785_786_787_788_789_790,2698338582,0,He'd make a plan and he'd follow through That's what Brian Boitano would do When Brian Boitano was in the Olympics skating for the gold He did two salchows and a triple Lutz while wearing a blindfold When Brian Boitano was in the Alps fighting grizzly bears He used his magical fire breath and saved the maidens fair So what would Brian Boitano do if he were here today?,South_Park
7102,South_791_792_793_794_795_796_797_798_799,2698338582,0,"I'm sure he'd kick and ass or two That's what Brian Boitano would do I want this V-Chip out of me It has stunted my vocabulary And I just want my mom to stop fighting everyone For Wendy I'll be an activist, too 'Cause that's what Brian Boitano would do What would Brian Boitano do? He'd call all the kids in town And tell them to unite for truth That's what Brian Boitano would do - Did someone say my name? - Who are you?",South_Park
7103,South_800,2698338582,0,- I'm Brian Dennehy. - What?,South_Park
7104,South_801,2698338582,1,"- No, not fucking Brian Dennehy! - Yeah. Get the fuck out of here!",South_Park
7105,South_802,2698338582,0,Oh! Bye.,South_Park
7106,South_803_804_805_806_807_808_809_810_811_812_813_814_815,2698338582,0,"When Brian Boitano traveled through time To the year 3010 He fought the evil robot king and saved the human race again And when Brian Boitano built the pyramids He beat up Kublai Khan 'Cause Brian Boitano doesn't take shit from anybody So let's call all the kids together and unite to stop our moms And we'll save Terrance and Phillip, too 'Cause that's what Brian Boitano would do And we'll save Terrance and Phillip, too 'Cause that's what Brian Boitano would do 'Cause that's what Brian Boitano would do Hey, relax, guy.",South_Park
7107,South_816,2698338582,0,Oh! There's nothing on.,South_Park
7108,South_817,2698338582,0,"You just get cranky when you're tired, that's all.",South_Park
7109,South_818,2698338582,0,I'm not cranky.,South_Park
7110,South_819_820,2698338582,0,What started as a spat between the United States and Canada is quickly turning into World War lll!,South_Park
7111,South_821,2698338582,0,- World War lll? - Shh!,South_Park
7112,South_822_823,2698338582,0,Terrance and Phillip are going to be put to death for crimes against humanity.,South_Park
7113,South_824,2698338582,0,The time of execution...,South_Park
7114,South_825,2698338582,0,It has come to be. The four horsemen are drawing nigh!,South_Park
7115,South_826,2698338582,0,The time of prophecy is upon us!,South_Park
7116,South_827,2698338582,0,"I love when you get all biblical, Satan.",South_Park
7117,South_828,2698338582,0,You know exactly how to turn my crank.,South_Park
7118,South_829,2698338582,0,"No, I'm being serious. It is the seventh sign.",South_Park
7119,South_830,2698338582,0,- What? - Behold.,South_Park
7120,South_831,2698338582,0,The first signs of my reign have all come true.,South_Park
7121,South_832_833_834,2698338582,0,"The fall of an empire, the coming of a comet, and now, when the blood of these Canadians touches American soil, it will be our time to rise.",South_Park
7122,South_835,2698338582,1,"Yeah. Yeah, man! I'm getting so hot! Let's fuck!",South_Park
7123,South_836,2698338582,0,Do you always think about sex?,South_Park
7124,South_837,2698338582,0,I'm talking about very important stuff here!,South_Park
7125,South_838,2698338582,0,I'm just excited about taking over the world! Come on!,South_Park
7126,South_839,2698338582,0,Is sex the only thing that matters to you?,South_Park
7127,South_840,2698338582,0,I love you.,South_Park
7128,South_841,2698338582,0,I want to believe that.,South_Park
7129,South_842,2698338582,0,"So what do you say we shut off that light and get close, huh?",South_Park
7130,South_843,2698338582,0,Oh! Ow!,South_Park
7131,South_844,2698338582,1,"Yeah, you like that, don't you, bitch?",South_Park
7132,South_845,2698338582,0,Okay. We can use my dad's computer to call all the kids together.,South_Park
7133,South_846_847,2698338582,1,"Wait. Before we put a message out, do a search on the word ""clitoris."" Oh! Okay.",South_Park
7134,South_848_849,2698338582,1,"Found eight million pages with the word ""clitoris."" Wow!",South_Park
7135,South_850_851_852,2698338582,1,"I'll just try the first one. ""You must be 18 to enter this website."" Okay. ""Welcome to German sick fetish video."" ""If you are under 18 do not..."" Okay.",South_Park
7136,South_853,2698338582,0,"Dude, it's a lady getting pooed on!",South_Park
7137,South_854,2698338582,0,- Whoa! Is it Cartman's mom? - Very funny.,South_Park
7138,South_855,2698338582,0,Hey! It is Cartman's mom!,South_Park
7139,South_856,2698338583,0,All righty then.,South_Park
7140,South_857,2698338583,1,Son of a bitch...,South_Park
7141,South_858,2698338583,0,"Get out of here, Ike. You're too young for this stuff.",South_Park
7142,South_859_860,2698338583,0,Bullshit. What's she doing now?,South_Park
7143,South_861_862,2698338583,0,"Okey-dokey. Click it off, dude! Click it off!",South_Park
7144,South_863,2698338583,0,"Dude, what the fuck is wrong with German people?",South_Park
7145,South_864_865,2698338583,0,All right. All right. Let's just do what we came here to do and put a message out to kids!,South_Park
7146,South_866,2698338583,0,Okay. Let's see. I've gotta put out an all-access e-mail.,South_Park
7147,South_867,2698338583,0,"Goddamn, your mom sucks, Cartman.",South_Park
7148,South_868,2698338583,0,Just get to the message board!,South_Park
7149,South_869,2698338583,0,I'm trying. I can't find a Canadian server. I've got to break into the mainframe.,South_Park
7150,South_870,2698338583,0,"Damn it, they've got an access code! I'll try to reroute the encryptions.",South_Park
7151,South_871_872,2698338583,0,"Okay. Here we go. ""Want to help Terrance and Phillip?"" - Tell them we'll have punch and pie. - We're not gonna have punch and pie!",South_Park
7152,South_873,2698338583,0,More people will come if they think we have punch and pie!,South_Park
7153,South_874_875,2698338583,0,"""This is top secret. The password is..."" La R sistance.",South_Park
7154,South_876_877,2698338583,0,And so the draft will begin tomorrow as more and more troops are needed to invade the Canadian border.,South_Park
7155,South_878_879,2698338583,0,"The Canadian government pleads for a peaceful resolution, but naturally we're not listening.",South_Park
7156,South_880,2698338583,0,"Good night, hon.",South_Park
7157,South_881,2698338583,0,"Mom, when is the war gonna be over?",South_Park
7158,South_882,2698338583,0,"I don't know, hon. Soon, we hope.",South_Park
7159,South_883,2698338583,0,"You want it to end quickly, huh?",South_Park
7160,South_884,2698338583,0,"- Mom? - Yes, hon?",South_Park
7161,South_885,2698338583,0,"If you were in a German Schei e video, you'd tell me, right?",South_Park
7162,South_886,2698338583,0,"Sure, hon. Good night.",South_Park
7163,South_887,2698338583,0,There's a ghost!,South_Park
7164,South_888,2698338583,0,"Kenny, is that you?",South_Park
7165,South_889,2698338583,0,Satan! Satan is coming here?,South_Park
7166,South_890,2698338583,0,"Saddam Hussein? That doesn't make sense, Kenny!",South_Park
7167,South_891,2698338583,0,"- Eric, what is it? - I saw him! I saw Kenny!",South_Park
7168,South_892,2698338583,0,Oh! You poor dear. You've been through so much.,South_Park
7169,South_893,2698338583,0,I bet him he couldn't light a fart on fire and now he's all pissed off!,South_Park
7170,South_894,2698338583,0,"I can't say ""pissed off""?",South_Park
7171,South_895,2698338583,0,The execution of Terrance and Phillip is imminent.,South_Park
7172,South_896,2698338583,0,"Soon, Saddam and I will rule the world.",South_Park
7173,South_897,2698338583,0,"Hi, Satan. I got some new luggage for our trip up to Earth.",South_Park
7174,South_898,2698338583,0,Let's fuck to celebrate.,South_Park
7175,South_899,2698338583,0,"What's it like up on Earth, Saddam? Tell me about it again.",South_Park
7176,South_900,2698338583,0,Let's not talk. Let's get busy.,South_Park
7177,South_901,2698338583,0,Do you remember when you first got here?,South_Park
7178,South_902,2698338583,0,We used to talk all night long until the sun came up.,South_Park
7179,South_903,2698338584,0,We would just lie in bed and talk.,South_Park
7180,South_904,2698338584,0,"Well, yeah, 'cause I was still waiting to get you in bed, dummy!",South_Park
7181,South_905,2698338584,0,How come you always wanna make love to me from behind?,South_Park
7182,South_906,2698338584,0,Is it because you want to pretend I'm somebody else?,South_Park
7183,South_907,2698338584,0,"Satan, your ass is gigantic and red.",South_Park
7184,South_908,2698338584,0,"Who am I gonna pretend you are, Liza Minnelli?",South_Park
7185,South_909,2698338584,0,Ah! Don't get all pissy!,South_Park
7186,South_910_911_912_913_914_915_916_917_918_919_920_921_922_923_924_925_926_927,2698338584,0,"Sometimes I think When I look up real high That there's such a big world up there I'd like to give it a try But then I sink 'Cause it's here I'm supposed to stay But I get so lonely down here Tell me why's it have to be that way Up there, there is so much room Where babies burp and flowers bloom Everyone dreams I can dream, too Up there Up where the skies are ocean blue I could be safe and live without a care Up there They say I don't belong I must stay below alone Because of my beliefs I'm supposed to stay where evil is sown But what is evil anyway? Is there reason to the rhyme?",South_Park
7187,South_928_929_930_931_932_933_934_935_936_937_938,2698338584,0,"Without evil there could be no good So it must be good to be evil sometimes Up there, there is so much room Where babies burp and flowers bloom Everyone dreams I can dream, too Up there Up where the skies are ocean blue I could be safe and live without a care Live without a care If only I could live up there I wanna live I wanna live I want to live up there!",South_Park
7188,South_939,2698338584,0,"- You're late, Cartman! - I had to ride my bike here.",South_Park
7189,South_940,2698338584,0,- My behind is killing me! - Your behind?,South_Park
7190,South_941,2698338584,0,"I have to say ""behind"" 'cause I get shocked if I say ""ass""...",South_Park
7191,South_942,2698338584,0,"- Did you bring the punch and pie? - No, you guys, something happened.",South_Park
7192,South_943,2698338584,0,- I don't think Kenny's dead. - What?,South_Park
7193,South_944,2698338584,0,I saw him in my room.,South_Park
7194,South_945,2698338584,0,"I know, Cartman, I know. I see Kenny every day.",South_Park
7195,South_946,2698338584,0,"- You do? - Sure, dude, on the face of every child.",South_Park
7196,South_947,2698338584,0,On the smile of every baby.,South_Park
7197,South_948,2698338584,0,"Hey, I'm telling you, this was Kenny!",South_Park
7198,South_949_950,2698338584,0,"He said that if Terrance and Phillip die, Saddam Hussein and Satan are gonna come up and rule the world!",South_Park
7199,South_951,2698338584,0,Saddam Hussein?,South_Park
7200,South_952,2698338584,0,Who is it?,South_Park
7201,South_953,2698338584,0,I'm here for la R sistance.,South_Park
7202,South_954,2698338584,0,- What's the password? - I don't know.,South_Park
7203,South_955,2698338584,0,- Guess. - Bacon.,South_Park
7204,South_956_957,2698338584,0,"Okay. Oh, no, it's that kid!",South_Park
7205,South_958,2698338584,0,- This is the place. - Wendy?,South_Park
7206,South_959,2698338584,0,Stan? You started la R sistance?,South_Park
