,movie_id,batch_id,majority_answer,text,movie_name
1971,BlacKkKlansman(2018)23_557,3187958745,0,All right. Here.,BlacKkKlansman
1972,BlacKkKlansman(2018)23_558,3187958745,0,"- Me, too? - Yeah. You, too, Jimmy.",BlacKkKlansman
1973,BlacKkKlansman(2018)23_559,3187958745,0,- Godfather. - RON: That's right.,BlacKkKlansman
1974,BlacKkKlansman(2018)23_560,3187958745,0,"You wanted to be black, here's your chance.",BlacKkKlansman
1975,BlacKkKlansman(2018)23_561,3187958745,0,Lookie here.,BlacKkKlansman
1976,BlacKkKlansman(2018)23_562,3187958745,0,Some people say we've got a lot of malice.,BlacKkKlansman
1977,BlacKkKlansman(2018)23_563,3187958745,0,Some say it's a lot of nerve.,BlacKkKlansman
1978,BlacKkKlansman(2018)23_564,3187958745,0,Lookie here.,BlacKkKlansman
1979,BlacKkKlansman(2018)23_565,3187958745,0,Some people say we got a lot of malice.,BlacKkKlansman
1980,BlacKkKlansman(2018)23_567,3187958745,0,"- Some...  - RON: Come on, come on.",BlacKkKlansman
1981,BlacKkKlansman(2018)23_568,3187958745,0,This is life and death here. Come on.,BlacKkKlansman
1982,BlacKkKlansman(2018)23_569,3187958745,0,"- Oh, is it? - Come on. Some say it's a lot of nerve. Nerve!",BlacKkKlansman
1983,BlacKkKlansman(2018)23_570,3187958745,0,"- You want me to do this now? - Please, now.",BlacKkKlansman
1984,BlacKkKlansman(2018)23_571,3187958745,0,"For all our sakes, do it now, please.",BlacKkKlansman
1985,BlacKkKlansman(2018)23_572,3187958745,0,"- Some say it's a lot of nerve. - Let... let it flow, though. Let it flow.",BlacKkKlansman
1986,BlacKkKlansman(2018)23_573_574,3187958745,0,- I'm flowing. - Okay. I say we won't quit moving - till we get what we deserve. - I say we won't quit moving...,BlacKkKlansman
1987,BlacKkKlansman(2018)23_575,3187958745,0,"- until we get what we deserve. - We've been buked, and we've been scorned.",BlacKkKlansman
1988,BlacKkKlansman(2018)23_576,3187958745,0,"- We've been buke... - ""Buked."" Say that.",BlacKkKlansman
1989,BlacKkKlansman(2018)23_577,3187958745,0,"- What does ""buked"" mean? - Disrespected.",BlacKkKlansman
1990,BlacKkKlansman(2018)23_578,3187958745,0,"- You've been disrespected, Flip. You. - Why doesn't he just say that?",BlacKkKlansman
1991,BlacKkKlansman(2018)23_579,3187958745,0,"- We've been buked, and we've been scorned. - This has got to flow, from the...",BlacKkKlansman
1992,BlacKkKlansman(2018)23_580,3187958745,0,"We've been treated bad, talked about.",BlacKkKlansman
1993,BlacKkKlansman(2018)23_581,3187958745,0,We've been buked. We've been scorned.,BlacKkKlansman
1994,BlacKkKlansman(2018)23_582_583_584_585_586,3187958745,0,"- All right, get that shit out. - We've been treated bad, - talked about. -  Just as sure as you're born, - but just as sure as it take. - Just as sure as you're born, - but just as sure as it take. - Two eyes to make a pair. Huh!",BlacKkKlansman
1995,BlacKkKlansman(2018)23_587,3187958745,0,- Two eyes to make a pair. - Huh!,BlacKkKlansman
1996,BlacKkKlansman(2018)23_588_589,3187958745,0,Huh! - Huh! - Huh!,BlacKkKlansman
1997,BlacKkKlansman(2018)23_590,3187958745,0,- Huh! Huh! - Huh!,BlacKkKlansman
1998,BlacKkKlansman(2018)23_591,3187958745,0,"- Brother, we can't quit till we get our share. - Brother, we can't quit till we get our share.",BlacKkKlansman
1999,BlacKkKlansman(2018)23_592,3187958745,0,"- Doesn't make grammatical sense, but okay. - Say it loud.",BlacKkKlansman
2000,BlacKkKlansman(2018)23_593,3187958745,0,"I'm black, and I'm proud.",BlacKkKlansman
2001,BlacKkKlansman(2018)23_594,3187958745,0,"- Say it for O.J., Jimmy. You, too. - ALL: Say it loud. I'm black, and I'm proud.",BlacKkKlansman
2002,BlacKkKlansman(2018)23_595,3187958745,0,"Say it loud. I'm black, and I'm proud.",BlacKkKlansman
2003,BlacKkKlansman(2018)23_596,3187958745,0,- That's right. There it is. - JIMMY: Huh!,BlacKkKlansman
2004,BlacKkKlansman(2018)23_597_598,3187958745,1,I believed you.  Lose that Jewish necklace around your neck.,BlacKkKlansman
2005,BlacKkKlansman(2018)23_599,3187958746,0,"Jimmy, it's not a Jewish necklace. It's a Star of David.",BlacKkKlansman
2006,BlacKkKlansman(2018)23_600_601,3187958746,0,"Okay. Flip, you're Jewish?",BlacKkKlansman
2007,BlacKkKlansman(2018)23_602,3187958746,0,I don't know. Am I?,BlacKkKlansman
2008,BlacKkKlansman(2018)23_604,3187958746,0,- Ron Stallworth? - That's me.,BlacKkKlansman
2009,BlacKkKlansman(2018)23_605,3187958746,0,- You must be Walter. - Name's Felix.,BlacKkKlansman
2010,BlacKkKlansman(2018)23_606,3187958746,0,"Well, I was told I'd be meeting a Walter Breachway.",BlacKkKlansman
2011,BlacKkKlansman(2018)23_607,3187958746,0,"Change of plans, Mac.",BlacKkKlansman
2012,BlacKkKlansman(2018)23_609,3187958746,0,I'm gonna need you to hop in the truck.,BlacKkKlansman
2013,BlacKkKlansman(2018)23_610,3187958746,0,"- Okay, well, how about I just follow you in my... - No can do.",BlacKkKlansman
2014,BlacKkKlansman(2018)23_611,3187958746,0,You come with me.,BlacKkKlansman
2015,BlacKkKlansman(2018)23_612_613,3187958746,0,Security. I'll drive you back.,BlacKkKlansman
2016,BlacKkKlansman(2018)23_616,3187958746,0,"Come on, let's roll.",BlacKkKlansman
2017,BlacKkKlansman(2018)23_617,3187958746,0,"- You for the white race, Ron? - Oh, hell yeah.",BlacKkKlansman
2018,BlacKkKlansman(2018)23_618,3187958746,2,Been having trouble lately with these local niggers.,BlacKkKlansman
2019,BlacKkKlansman(2018)23_619,3187958746,2,"Ah, since the Civil War, it's always trouble with niggers.",BlacKkKlansman
2020,BlacKkKlansman(2018)23_621,3187958746,0,- Walter said something about your sister. - Makes me sick.,BlacKkKlansman
2021,BlacKkKlansman(2018)23_622,3187958746,0,What are they saying?,BlacKkKlansman
2022,BlacKkKlansman(2018)23_623_624_625,3187958746,0,"- They saying where they're going? -  But it's also, you know, camaraderie - I'm looking for with the Klan. - What the fuck did you say?",BlacKkKlansman
2023,BlacKkKlansman(2018)23_626,3187958746,0,"- Camaraderie? - No, the other word.",BlacKkKlansman
2024,BlacKkKlansman(2018)23_627,3187958746,0,"- The Klan? - Not ""the Klan"".",BlacKkKlansman
2025,BlacKkKlansman(2018)23_628,3187958746,0,"It's ""the Organization"".",BlacKkKlansman
2026,BlacKkKlansman(2018)23_629,3187958746,0,The Invisible Empire has managed to stay invisible for a reason.,BlacKkKlansman
2027,BlacKkKlansman(2018)23_630,3187958746,0,Do not ever use that word.,BlacKkKlansman
2028,BlacKkKlansman(2018)23_631,3187958746,0,"- You understand? - Hey, I over-stand. Right. You got it.",BlacKkKlansman
2029,BlacKkKlansman(2018)23_632,3187958746,0,The Organization.,BlacKkKlansman
2030,BlacKkKlansman(2018)23_633,3187958746,0,Check this shit out. You're never gonna believe this.,BlacKkKlansman
2031,BlacKkKlansman(2018)23_634_635,3187958746,1,What? A fucking jig on our bumper.,BlacKkKlansman
2032,BlacKkKlansman(2018)23_636,3187958746,0,"- Ron, he sees us. Back off. - Damn!",BlacKkKlansman
2033,BlacKkKlansman(2018)23_637,3187958746,0,Let's get ready. Look under your seat.,BlacKkKlansman
2034,BlacKkKlansman(2018)23_638,3187958746,0,- Yeah. - What?,BlacKkKlansman
2035,BlacKkKlansman(2018)23_639_641,3187958746,0,- Pull it out. -  Load 'er up. Put two in the chamber.,BlacKkKlansman
2036,BlacKkKlansman(2018)23_642,3187958746,0,"Come on, load it up.",BlacKkKlansman
2037,BlacKkKlansman(2018)23_643,3187958746,0,"Come on, load it.",BlacKkKlansman
2038,BlacKkKlansman(2018)23_644,3187958746,0,Don't be messing with us.,BlacKkKlansman
2039,BlacKkKlansman(2018)23_645,3187958746,0,"-  The Organization. - Not so fast, buddy boy.",BlacKkKlansman
2040,BlacKkKlansman(2018)23_646,3187958746,0,Hold your horses.,BlacKkKlansman
2041,BlacKkKlansman(2018)23_647_648,3187958746,0,"Mmm. Ron, glad you could make it.",BlacKkKlansman
2042,BlacKkKlansman(2018)23_649,3187958746,0,"Walter Breachway, chapter president.",BlacKkKlansman
2043,BlacKkKlansman(2018)23_650,3187958746,0,Ron Stallworth. I appreciate you inviting me out.,BlacKkKlansman
2044,BlacKkKlansman(2018)23_651,3187958746,0,Absolutely. I've been impressed with our conversations over the phone.,BlacKkKlansman
2045,BlacKkKlansman(2018)23_652,3187958747,0,I think you have a lot of fine ideas that could really help the cause.,BlacKkKlansman
2046,BlacKkKlansman(2018)23_653,3187958747,0,"Well, I meant every word I said.",BlacKkKlansman
2047,BlacKkKlansman(2018)23_654,3187958747,2,"You know, I've had my own share of run-ins with niggers.",BlacKkKlansman
2048,BlacKkKlansman(2018)23_655,3187958747,0,"Matter of fact, it's what led me to the Organization.",BlacKkKlansman
2049,BlacKkKlansman(2018)23_656,3187958747,0,"- Is that right? - Oh, it's become my salvation.",BlacKkKlansman
2050,BlacKkKlansman(2018)23_657,3187958747,0,"See, I was, uh...",BlacKkKlansman
2051,BlacKkKlansman(2018)23_658,3187958747,2,shot and wounded by a couple niggers.,BlacKkKlansman
2052,BlacKkKlansman(2018)23_659,3187958747,1,Then my wife was savagely raped by a whole pack of 'em.,BlacKkKlansman
2053,BlacKkKlansman(2018)23_660,3187958747,0,"- God. - That's right, and not a one of them went to jail.",BlacKkKlansman
2054,BlacKkKlansman(2018)23_661,3187958747,0,- Huh. - Tell you what.,BlacKkKlansman
2055,BlacKkKlansman(2018)23_662,3187958747,0,They're taking over.,BlacKkKlansman
2056,BlacKkKlansman(2018)23_663,3187958747,0,"Hell, it's all you see on TV anymore.",BlacKkKlansman
2057,BlacKkKlansman(2018)23_664,3187958747,2,Niggers selling soap. Niggers selling toothpaste.,BlacKkKlansman
2058,BlacKkKlansman(2018)23_665,3187958747,2,Niggers selling automobiles.,BlacKkKlansman
2059,BlacKkKlansman(2018)23_666,3187958747,2," Everywhere you look, it's niggers, niggers, niggers.",BlacKkKlansman
2060,BlacKkKlansman(2018)23_667,3187958747,0,"Yeah, wasn't long ago them sumbitches wasn't on no TV.",BlacKkKlansman
2061,BlacKkKlansman(2018)23_668,3187958747,0,You're forgetting about Uncle Ben and Aunt Jemima.,BlacKkKlansman
2062,BlacKkKlansman(2018)23_669,3187958747,0,"Oh, dang.",BlacKkKlansman
2063,BlacKkKlansman(2018)23_670_671,3187958747,2,- I kind of like them niggers. -  Rice and pancakes.,BlacKkKlansman
2064,BlacKkKlansman(2018)23_672,3187958747,0,"- Hey, uh, my name's Ivanhoe, by the way. - Hey. Ron.",BlacKkKlansman
2065,BlacKkKlansman(2018)23_673,3187958747,0,"Hey, all you get now is how we gotta cater to them. Now, watch your mouth. Yeah.",BlacKkKlansman
2066,BlacKkKlansman(2018)23_674,3187958747,0,Don't say this. Don't say that. Be nice.,BlacKkKlansman
2067,BlacKkKlansman(2018)23_675,3187958747,2,"- Hell, they ain't even colored no more. - Negroes. Blacks.",BlacKkKlansman
2068,BlacKkKlansman(2018)23_676,3187958747,2,"- Afro-Americans now. - Yeah, fuck it.",BlacKkKlansman
2069,BlacKkKlansman(2018)23_677,3187958747,2,Just call them fucking niggers. Make it fucking simple.,BlacKkKlansman
2070,BlacKkKlansman(2018)23_678,3187958747,2,-  Niggers. - OTHERS: Niggers.,BlacKkKlansman
2071,BlacKkKlansman(2018)23_679,3187958747,0,- That's the right idea. - I've been saying this stuff for years.,BlacKkKlansman
2072,BlacKkKlansman(2018)23_680,3187958747,0,"- Well, you ain't the only one. - It's good to know someone else gets it.",BlacKkKlansman
2073,BlacKkKlansman(2018)23_681,3187958747,0,"So, what kind of stuff you guys do?",BlacKkKlansman
2074,BlacKkKlansman(2018)23_682_683,3187958747,1,"What kind of stuff we do? We, uh... uh, cross burnings and marches and stuff so people don't fuck with us.",BlacKkKlansman
2075,BlacKkKlansman(2018)23_684,3187958747,2,"- I'm tired of niggers fucking with me. - Well, then you come to the right place.",BlacKkKlansman
2076,BlacKkKlansman(2018)23_685,3187958747,1,Nobody fucks with us.,BlacKkKlansman
2077,BlacKkKlansman(2018)23_686,3187958747,0,"Now, how much you know about the history?",BlacKkKlansman
2078,BlacKkKlansman(2018)23_687,3187958747,0,- Some. I could know more. - We will teach you.,BlacKkKlansman
2079,BlacKkKlansman(2018)23_688,3187958747,0,"- Yeah, this is fixing to be a big year for us. - How so?",BlacKkKlansman
2080,BlacKkKlansman(2018)23_689,3187958747,0,- Boom! -  All right.,BlacKkKlansman
2081,BlacKkKlansman(2018)23_690_691,3187958747,1,"- We're gonna make fireworks, aren't we? - All right, all right, Ivanhoe, shut your dumb mouth. Ivan, shut the fuck up.",BlacKkKlansman
2082,BlacKkKlansman(2018)23_692,3187958747,0,"- Burnt ends. - All right, all right.",BlacKkKlansman
2083,BlacKkKlansman(2018)23_693,3187958747,0,That's enough. Shut your dumb mouth. Sorry about him. He drinks too much.,BlacKkKlansman
2084,BlacKkKlansman(2018)23_694_695,3187958747,0,"Doesn't know what he's saying.  Just to be clear, the, uh...",BlacKkKlansman
2085,BlacKkKlansman(2018)23_696_697,3187958748,2,"- the Organization is strictly nonviolent. - Oh, nonviolent like that nigger, that dead nigger, Martin Luther Coon.",BlacKkKlansman
2086,BlacKkKlansman(2018)23_698,3187958748,0,"- Yeah, gotcha. - Ron? You mind coming with me?",BlacKkKlansman
2087,BlacKkKlansman(2018)23_699,3187958748,0,"- Yeah, where to? - You undercover or something?",BlacKkKlansman
2088,BlacKkKlansman(2018)23_700,3187958748,0,"- You ask too many questions. - WALTER: All right. Be friendly, now.",BlacKkKlansman
2089,BlacKkKlansman(2018)23_701,3187958748,0,This is family. All right?,BlacKkKlansman
2090,BlacKkKlansman(2018)23_702,3187958748,0,Let's go.,BlacKkKlansman
2091,BlacKkKlansman(2018)23_703,3187958748,0,Congrats. You passed the mustard.,BlacKkKlansman
2092,BlacKkKlansman(2018)23_704,3187958748,0,How about we go and get that membership process started?,BlacKkKlansman
2093,BlacKkKlansman(2018)23_705,3187958748,0,- That's it? - That's it.,BlacKkKlansman
2094,BlacKkKlansman(2018)23_706,3187958748,0,"Uh, have a seat.",BlacKkKlansman
2095,BlacKkKlansman(2018)23_707,3187958748,0,"Go ahead and, uh, fill these out. Send them to the national headquarters.",BlacKkKlansman
2096,BlacKkKlansman(2018)23_708_709,3187958748,0,"Now, once they send you your membership card, you'll be able to participate in all our programs.",BlacKkKlansman
2097,BlacKkKlansman(2018)23_710,3187958748,0,- Alcoa can't wait. -  I love those commercials.,BlacKkKlansman
2098,BlacKkKlansman(2018)23_711,3187958748,0,"Imperial tax to become a member: ten dollars for the year, $15 chapter fee.",BlacKkKlansman
2099,BlacKkKlansman(2018)23_712,3187958748,0,Robes and hoods are not included. That's extra.,BlacKkKlansman
2100,BlacKkKlansman(2018)23_713,3187958748,1,- Fucking inflation. - I can't thank you brothers enough.,BlacKkKlansman
2101,BlacKkKlansman(2018)23_714,3187958748,0,This means a lot to me.,BlacKkKlansman
2102,BlacKkKlansman(2018)23_715,3187958748,2,"- Pleasure's all ours. - You're not a Jew, right? Jews killed Christ.",BlacKkKlansman
2103,BlacKkKlansman(2018)23_716,3187958748,0,- Are you trying to offend me? - Protocol.,BlacKkKlansman
2104,BlacKkKlansman(2018)23_717,3187958748,2,"- Course I'm no stinkin' kike. - All right, look, we gotta ask it, is all, but...",BlacKkKlansman
2105,BlacKkKlansman(2018)23_718,3187958748,2,"- he's not a Jew, all right? Satisfied? - Sm... smells kosher to me.",BlacKkKlansman
2106,BlacKkKlansman(2018)23_719,3187958748,1,- Stop fucking around. - I fuck straight.,BlacKkKlansman
2107,BlacKkKlansman(2018)23_720,3187958748,1,- Who you fucking? - Double D!,BlacKkKlansman
2108,BlacKkKlansman(2018)23_721,3187958748,0,"All right, both of you, give the man some space. Jesus Christ. Let him breathe a little.",BlacKkKlansman
2109,BlacKkKlansman(2018)23_722,3187958748,0,"Ron, let me buy you a beer.",BlacKkKlansman
2110,BlacKkKlansman(2018)23_723,3187958748,0,- Okay. - Come on.,BlacKkKlansman
2111,BlacKkKlansman(2018)23_724,3187958748,0,"Sorry about these guys. They're a little, uh, too friendly sometimes.",BlacKkKlansman
2112,BlacKkKlansman(2018)23_725,3187958748,0,They just get excited.,BlacKkKlansman
2113,BlacKkKlansman(2018)23_727,3187958748,0,IVANHOE:  Yeah.,BlacKkKlansman
2114,BlacKkKlansman(2018)23_728,3187958748,0,"- WALTER: What kind of beer you like? - FLIP: Coors, if you got it.",BlacKkKlansman
2115,BlacKkKlansman(2018)23_729,3187958748,0,That was interesting.,BlacKkKlansman
2116,BlacKkKlansman(2018)23_730,3187958748,0,Not exactly the Beverly Hillbillies.,BlacKkKlansman
2117,BlacKkKlansman(2018)23_731,3187958748,0,- They liked you. - Except for that Felix guy.,BlacKkKlansman
2118,BlacKkKlansman(2018)23_732,3187958748,0,- Do not ride his bumper like that. - Two car lengths.,BlacKkKlansman
2119,BlacKkKlansman(2018)23_733,3187958748,0,- You think he got a good look at my face? - Probably.,BlacKkKlansman
2120,BlacKkKlansman(2018)23_734,3187958748,0,You get the papers?,BlacKkKlansman
2121,BlacKkKlansman(2018)23_735,3187958748,0,"-  They want you to join. - Uh, technically, they want you to join.",BlacKkKlansman
2122,BlacKkKlansman(2018)23_736_737,3187958748,0,"Yeah. Yeah, they want a black man to join the Ku Klux Klan. I'd say that's mission impossible.",BlacKkKlansman
2123,BlacKkKlansman(2018)23_738_739,3187958748,0,"- Double success. -  - We're in! - Slow down, brother. Slow down.",BlacKkKlansman
2124,BlacKkKlansman(2018)23_740,3187958748,0,And exactly how much should we be worried about them?,BlacKkKlansman
2125,BlacKkKlansman(2018)23_741,3187958749,0,Enough that we'd like to dig deeper.,BlacKkKlansman
2126,BlacKkKlansman(2018)23_742,3187958749,0,"One of the men discussed plans for a possible attack, so...",BlacKkKlansman
2127,BlacKkKlansman(2018)23_743,3187958749,0,I wouldn't give him that much credit.,BlacKkKlansman
2128,BlacKkKlansman(2018)23_744,3187958749,0,- These guys like to boast. - What kind of attack?,BlacKkKlansman
2129,BlacKkKlansman(2018)23_745,3187958749,0,"Uh, Ivan...",BlacKkKlansman
2130,BlacKkKlansman(2018)23_746,3187958749,0,"Ivanhoe said ""boom,"" mentioned something about fireworks.",BlacKkKlansman
2131,BlacKkKlansman(2018)23_747,3187958749,0,"But personally, I didn't buy it. I... I doubt they're even capable.",BlacKkKlansman
2132,BlacKkKlansman(2018)23_748,3187958749,0,"Either way, at this point, we're looking for full support from the department on this, Sarge.",BlacKkKlansman
2133,BlacKkKlansman(2018)23_749,3187958749,0,Let's move on with the investigation. Let's try to find out if they are capable of anything.,BlacKkKlansman
2134,BlacKkKlansman(2018)23_750_751,3187958749,0,"Okay. - RON: Thank you, Sarge. - You got it.",BlacKkKlansman
2135,BlacKkKlansman(2018)23_752_753_754_755_756,3187958749,0,"[""BRANDY (YOU'RE A FINE GIRL)"" by Looking Glass plays] When we dropped Brother Kwame off at the airport, he told me that the Black Power movement needed strong sisters like me to lead the fight against capitalist oppression and the politicians and pigs who perpetuate it.",BlacKkKlansman
2136,BlacKkKlansman(2018)23_757,3187958749,0,His words almost made that whole pig nightmare worthwhile.,BlacKkKlansman
2137,BlacKkKlansman(2018)23_758,3187958749,0,- What's wrong? - What do you mean?,BlacKkKlansman
2138,BlacKkKlansman(2018)23_759,3187958749,0,What's wrong?,BlacKkKlansman
2139,BlacKkKlansman(2018)23_760,3187958749,0,- I don't really use that word. - What word?,BlacKkKlansman
2140,BlacKkKlansman(2018)23_761,3187958749,0,"- ""Pigs."" - Well, what else would you call them?",BlacKkKlansman
2141,BlacKkKlansman(2018)23_762_763_764,3187958749,0,Cops. Police. - Officers. - A bunch of racist cops on a power trip.,BlacKkKlansman
2142,BlacKkKlansman(2018)23_765,3187958749,0,"So, you think all cops are racist?",BlacKkKlansman
2143,BlacKkKlansman(2018)23_766,3187958749,0,It only takes one to pull a trigger on an innocent sister or brother.,BlacKkKlansman
2144,BlacKkKlansman(2018)23_767_768,3187958749,0,Hmm. - Why were you at Brother Kwame's speech? - He's got some good ideas.,BlacKkKlansman
2145,BlacKkKlansman(2018)23_769,3187958749,0,"I don't agree with all of them, but he's a smart brother, definitely worth hearing.",BlacKkKlansman
2146,BlacKkKlansman(2018)23_770,3187958749,0,Are you down for the liberation of black people?,BlacKkKlansman
2147,BlacKkKlansman(2018)23_771,3187958749,0,- Do we always have to talk politics? - What's more important?,BlacKkKlansman
2148,BlacKkKlansman(2018)23_772,3187958749,0,Do you ever take time off?,BlacKkKlansman
2149,BlacKkKlansman(2018)23_773_774,3187958749,0,"- No. It's a lifetime job. -  Sister Angela Davis, most righteous sister, can we please spend some quality time together?",BlacKkKlansman
2150,BlacKkKlansman(2018)23_775,3187958749,0,"- And what did you say your J-O-B is? - Sister Kathleen Cleaver, I didn't.",BlacKkKlansman
2151,BlacKkKlansman(2018)23_776,3187958749,0,Are you a pig?,BlacKkKlansman
2152,BlacKkKlansman(2018)23_777,3187958749,0,Excuse me?,BlacKkKlansman
2153,BlacKkKlansman(2018)23_778,3187958749,0,Are you a pig?,BlacKkKlansman
2154,BlacKkKlansman(2018)23_779,3187958749,0,- You mean a cop? - Are you a cop?,BlacKkKlansman
2155,BlacKkKlansman(2018)23_780_781_782,3187958749,0,"No. I'm in construction. But more importantly, I'm a black man who wants to get to know a strong, intelligent, beautiful sister.",BlacKkKlansman
2156,BlacKkKlansman(2018)23_783,3187958749,0,The very one I'm looking at right now.,BlacKkKlansman
2157,BlacKkKlansman(2018)23_784,3187958749,0,You dig?,BlacKkKlansman
2158,BlacKkKlansman(2018)23_785,3187958749,0,Sure enough.,BlacKkKlansman
2159,BlacKkKlansman(2018)23_786,3187958749,0,That's what I'm talking about. Power to the people.,BlacKkKlansman
2160,BlacKkKlansman(2018)23_787,3187958749,0,All power to all the people.,BlacKkKlansman
2161,BlacKkKlansman(2018)23_788,3187958749,0,"- That's right, sister. - Right on, right on.",BlacKkKlansman
2162,BlacKkKlansman(2018)23_790,3187958749,0,- This is Walter. - Ron here.,BlacKkKlansman
2163,BlacKkKlansman(2018)23_791,3187958749,0,This is Ron?,BlacKkKlansman
2164,BlacKkKlansman(2018)23_792,3187958749,0,"Sorry, your voice sounds different over the phone.",BlacKkKlansman
2165,BlacKkKlansman(2018)23_793_794,3187958750,0,Uh...  - My allergies... allergies acting up again. - I get those all the time.,BlacKkKlansman
2166,BlacKkKlansman(2018)23_795,3187958750,0,"Listen, wanted to tell you that it was a real pleasure to have you swing by.",BlacKkKlansman
2167,BlacKkKlansman(2018)23_796,3187958750,0,I think the brothers really took a liking to you.,BlacKkKlansman
2168,BlacKkKlansman(2018)23_797,3187958750,0,I'm honored.,BlacKkKlansman
2169,BlacKkKlansman(2018)23_798,3187958750,0,"If you're free Saturday, why don't you swing by Felix's.",BlacKkKlansman
2170,BlacKkKlansman(2018)23_799,3187958750,0,"You can meet the rest of the brotherhood, hmm?",BlacKkKlansman
2171,BlacKkKlansman(2018)23_800,3187958750,0,"- Sounds good to me. - Well, I will see you then.",BlacKkKlansman
2172,BlacKkKlansman(2018)23_802,3187958750,0,I've got a friend.,BlacKkKlansman
2173,BlacKkKlansman(2018)23_803,3187958750,0,"He, uh... keeps up with these groups.",BlacKkKlansman
2174,BlacKkKlansman(2018)23_804,3187958750,0,"He says they're moving away from the old violent, racist style, so...",BlacKkKlansman
2175,BlacKkKlansman(2018)23_805,3187958750,0,"that's what Duke is peddling now. It's, uh... becoming mainstream.",BlacKkKlansman
2176,BlacKkKlansman(2018)23_806,3187958750,0,- Duke? - David Duke.,BlacKkKlansman
2177,BlacKkKlansman(2018)23_807,3187958750,0,Current Grand Wizard of the Klan.,BlacKkKlansman
2178,BlacKkKlansman(2018)23_808_809,3187958750,0,"But he's always in a three-piece suit, never seen in a hood or robe in public, and he now goes by ""national director"".",BlacKkKlansman
2179,BlacKkKlansman(2018)23_810,3187958750,0,So he's clearly got his sights on higher office.,BlacKkKlansman
2180,BlacKkKlansman(2018)23_811,3187958750,0,- Politics? How so? - Yeah.,BlacKkKlansman
2181,BlacKkKlansman(2018)23_812,3187958750,0,Think it's another way to sell hate.,BlacKkKlansman
2182,BlacKkKlansman(2018)23_813,3187958750,0,- Keep going. - Think about it.,BlacKkKlansman
2183,BlacKkKlansman(2018)23_814_815,3187958750,0,"Affirmative action, immigration, - crime, tax reform. - Hmm.",BlacKkKlansman
2184,BlacKkKlansman(2018)23_816,3187958750,0,He says no one wants to be called a bigot anymore.,BlacKkKlansman
2185,BlacKkKlansman(2018)23_817,3187958750,0,I guess Archie Bunker made that too uncool.,BlacKkKlansman
2186,BlacKkKlansman(2018)23_818_819_820,3187958750,0,"So the idea is, under all these issues, everyday Americans can accept it, support it, until eventually, one day, he gets somebody in the White House that embodies it.",BlacKkKlansman
2187,BlacKkKlansman(2018)23_821_822,3187958750,0,Sarge... Come on.,BlacKkKlansman
2188,BlacKkKlansman(2018)23_823_824,3187958750,0,America would never elect somebody like David Duke president of the United States of America.,BlacKkKlansman
2189,BlacKkKlansman(2018)23_825,3187958750,1,"Coming from a black man, that's pretty naive.",BlacKkKlansman
2190,BlacKkKlansman(2018)23_826,3187958750,0,Why don't you wake up?,BlacKkKlansman
2191,BlacKkKlansman(2018)23_831,3187958750,0,"Ron, hi.",BlacKkKlansman
2192,BlacKkKlansman(2018)23_832,3187958750,0,"I'm Connie, Felix's wife. It's so nice to meet you.",BlacKkKlansman
2193,BlacKkKlansman(2018)23_833_834,3187958750,0,Oh! - Want to come right in? - Sure.,BlacKkKlansman
2194,BlacKkKlansman(2018)23_835,3187958750,0,"- Do you mind if I, uh... smoke in there? - Oh, not at all.",BlacKkKlansman
2195,BlacKkKlansman(2018)23_836,3187958750,0,"I'm telling you, a war's a-comin'.",BlacKkKlansman
2196,BlacKkKlansman(2018)23_837,3187958750,0,- That'll be the end of the purified white race - They're right inside.,BlacKkKlansman
2197,BlacKkKlansman(2018)23_838,3187958750,0,- Just make yourself right at home. - as we know it.,BlacKkKlansman
2198,BlacKkKlansman(2018)23_839,3187958750,0,FELIX: It's time we go on the offensive.,BlacKkKlansman
2199,BlacKkKlansman(2018)23_840,3187958750,0,"- We gotta make sure that everybody... - MAN: Hey, man.",BlacKkKlansman
2200,BlacKkKlansman(2018)23_841,3187958750,0,"- Hello. Hey, fellas. - Welcome. Welcome.",BlacKkKlansman
2201,BlacKkKlansman(2018)23_842,3187958750,0,"This is Ron, everybody.",BlacKkKlansman
2202,BlacKkKlansman(2018)23_843,3187958750,0,- Mr. Stallworth. - All right.,BlacKkKlansman
2203,BlacKkKlansman(2018)23_844,3187958750,0,"- That's, uh, Mike. - Hey, Mike. How are you? Ron.",BlacKkKlansman
2204,BlacKkKlansman(2018)23_845,3187958750,0,- Scott in the back. - Ron. How are you.,BlacKkKlansman
2205,BlacKkKlansman(2018)23_846,3187958751,0,- Jesup. - Hey. How are you?,BlacKkKlansman
2206,BlacKkKlansman(2018)23_847_848,3187958751,0,"- Ron, why don't you have a seat. - CONNIE: Sorry to interrupt, but I brought some cheese dip and crackers. Would you like some?",BlacKkKlansman
2207,BlacKkKlansman(2018)23_849,3187958751,0,"- Thanks, honey. - FLIP: Thank you.",BlacKkKlansman
2208,BlacKkKlansman(2018)23_850_851,3187958751,0,- Walter? - Make 'em remember who we are and what we stand for.,BlacKkKlansman
2209,BlacKkKlansman(2018)23_852,3187958751,0,We are the Organization.,BlacKkKlansman
2210,BlacKkKlansman(2018)23_853_854_855,3187958751,2,"- We have to... - Oh, oh, oh! I read something in ""The Gazette that this nigger named Carmichael held a rally and that some college nigger girl from the Baboon Student Union was attacking our police.",BlacKkKlansman
