,movie_id,batch_id,majority_answer,text,movie_name
1256,AmericanHistoryX(1998)_1294,1566625010,0,"Right now, your anger is consuming you here.",AmerricanHistoryX
1257,AmericanHistoryX(1998)_1295,1566625010,0,Your anger is shutting down the brain God gave you.,AmerricanHistoryX
1258,AmericanHistoryX(1998)_1296,1566625010,0,"God. You know, man? You've been talking about...",AmerricanHistoryX
1259,AmericanHistoryX(1998)_1297,1566625010,0,what's going on with me since I was in high school.,AmerricanHistoryX
1260,AmericanHistoryX(1998)_1298,1566625010,1,How the fuck do you know what's going on inside me?,AmerricanHistoryX
1261,AmericanHistoryX(1998)_1299,1566625010,0,"No, I know about me. I know about this place.",AmerricanHistoryX
1262,AmericanHistoryX(1998)_1300,1566625010,0,I know about the place you are in.,AmerricanHistoryX
1263,AmericanHistoryX(1998)_1301,1566625010,0,What do you know about the place I'm in?,AmerricanHistoryX
1264,AmericanHistoryX(1998)_1302,1566625010,0,There was a moment...,AmerricanHistoryX
1265,AmericanHistoryX(1998)_1303,1566625010,0,when I used to blame everything and everyone...,AmerricanHistoryX
1266,AmericanHistoryX(1998)_1304,1566625010,0,for all the pain and suffering...,AmerricanHistoryX
1267,AmericanHistoryX(1998)_1305,1566625010,0,and vile things that happened to me...,AmerricanHistoryX
1268,AmericanHistoryX(1998)_1306,1566625010,0,that I saw happen to my people.,AmerricanHistoryX
1269,AmericanHistoryX(1998)_1307,1566625010,0,Used to blame everybody.,AmerricanHistoryX
1270,AmericanHistoryX(1998)_1308,1566625010,0,"Blamed white people, blamed society, blamed God.",AmerricanHistoryX
1271,AmericanHistoryX(1998)_1309,1566625010,0,I didn't get no answers 'cause I asked the wrong questions.,AmerricanHistoryX
1272,AmericanHistoryX(1998)_1310,1566625010,0,You have to ask the right question.,AmerricanHistoryX
1273,AmericanHistoryX(1998)_1311,1566625010,0,Like what?,AmerricanHistoryX
1274,AmericanHistoryX(1998)_1312,1566625010,0,Has anything you've done made your life better?,AmerricanHistoryX
1275,AmericanHistoryX(1998)_1313,1566625010,0,"You gotta help me, man.",AmerricanHistoryX
1276,AmericanHistoryX(1998)_1314,1566625010,0,Just help me.,AmerricanHistoryX
1277,AmericanHistoryX(1998)_1315,1566625010,0,"Get me out of here, you know?",AmerricanHistoryX
1278,AmericanHistoryX(1998)_1316,1566625010,0,I'm up in four months for review.,AmerricanHistoryX
1279,AmericanHistoryX(1998)_1317,1566625010,0,Put in a word for me.,AmerricanHistoryX
1280,AmericanHistoryX(1998)_1318,1566625010,0,"I already have. So you're out there, and then what?",AmerricanHistoryX
1281,AmericanHistoryX(1998)_1319,1566625010,1,I don't want to fuck up my family anymore.,AmerricanHistoryX
1282,AmericanHistoryX(1998)_1320,1566625010,0,I'll go as far away as I can get.,AmerricanHistoryX
1283,AmericanHistoryX(1998)_1321,1566625010,0,That's not good enough.,AmerricanHistoryX
1284,AmericanHistoryX(1998)_1322,1566625010,0,"You want my help, you gotta do better than that.",AmerricanHistoryX
1285,AmericanHistoryX(1998)_954,1566625002,1,Don't you fucking talk to me about hard time.,AmerricanHistoryX
1286,AmericanHistoryX(1998)_955,1566625002,0,- You don't know anything. - I've done mine.,AmerricanHistoryX
1287,AmericanHistoryX(1998)_956,1566625002,1,You didn't do shit. I found out about you.,AmerricanHistoryX
1288,AmericanHistoryX(1998)_957,1566625002,0,"You did two months, then rolled over on two kids...",AmerricanHistoryX
1289,AmericanHistoryX(1998)_958,1566625002,0,and let them go down for you.,AmerricanHistoryX
1290,AmericanHistoryX(1998)_959,1566625002,1,"So don't feed me your fucking lies, Cameron.",AmerricanHistoryX
1291,AmericanHistoryX(1998)_960,1566625002,0,All right. This is stupid. I'm done.,AmerricanHistoryX
1292,AmericanHistoryX(1998)_961,1566625002,0,You go cool off. Get laid. Do something.,AmerricanHistoryX
1293,AmericanHistoryX(1998)_962,1566625002,0,"Get your head on straight, and then I'll talk to you.",AmerricanHistoryX
1294,AmericanHistoryX(1998)_963,1566625002,0,"But it doesn't matter if I don't, does it?",AmerricanHistoryX
1295,AmericanHistoryX(1998)_964,1566625002,0,'Cause you got the next crop...,AmerricanHistoryX
1296,AmericanHistoryX(1998)_965,1566625002,1,"lined up and ready to go, you fucking chicken hawk.",AmerricanHistoryX
1297,AmericanHistoryX(1998)_966,1566625002,0,Excuse me?,AmerricanHistoryX
1298,AmericanHistoryX(1998)_967,1566625002,0,"You prey on people, Cam! You use them!",AmerricanHistoryX
1299,AmericanHistoryX(1998)_968,1566625002,0,I lost three years of my life for your fucking phony cause...,AmerricanHistoryX
1300,AmericanHistoryX(1998)_969,1566625002,1,"but I am on to you now, you fucking snake.",AmerricanHistoryX
1301,AmericanHistoryX(1998)_970,1566625002,0,"Derek, watch it. Be careful. Remember where you are.",AmerricanHistoryX
1302,AmericanHistoryX(1998)_971_972,1566625002,1,This isn't some fucking country club you can waltz in and out- Shut up! Shut the fuck up!,AmerricanHistoryX
1303,AmericanHistoryX(1998)_973,1566625002,0,I came here to tell you one thing. I am out.,AmerricanHistoryX
1304,AmericanHistoryX(1998)_974,1566625002,0,"Out! And Danny is out, too!",AmerricanHistoryX
1305,AmericanHistoryX(1998)_975,1566625002,1,"If you come near my family, I'll fucking kill you.",AmerricanHistoryX
1306,AmericanHistoryX(1998)_976,1566625002,1,"Excuse me, but fuck you, Derek.",AmerricanHistoryX
1307,AmericanHistoryX(1998)_977,1566625002,0,You can't come barking threats at me.,AmerricanHistoryX
1308,AmericanHistoryX(1998)_978,1566625002,0,"You can do whatever you want, but Danny is a good kid.",AmerricanHistoryX
1309,AmericanHistoryX(1998)_979,1566625002,1,He's not some whiny pussy like you.,AmerricanHistoryX
1310,AmericanHistoryX(1998)_980,1566625002,0,"He needs my help, and I'm gonna give it to him.",AmerricanHistoryX
1311,AmericanHistoryX(1998)_981,1566625002,0,If you come near Danny again...,AmerricanHistoryX
1312,AmericanHistoryX(1998)_982,1566625002,1,"I will feed you your fucking heart, Cameron.",AmerricanHistoryX
1313,AmericanHistoryX(1998)_983,1566625002,0,I won't have to. He'll come to me.,AmerricanHistoryX
1314,AmericanHistoryX(1998)_984,1566625002,0,I'm more important to him now than you'll ever be.,AmerricanHistoryX
1315,AmericanHistoryX(1998)_985_986,1566625002,1,"Shit. You're a fucking dead man, Vinyard.",AmerricanHistoryX
1316,AmericanHistoryX(1998)_987,1566625002,1,"Hey, where's Cameron? Where the fuck is he?",AmerricanHistoryX
1317,AmericanHistoryX(1998)_988,1566625002,0,"Stay away from me, Stacey. Danny!",AmerricanHistoryX
1318,AmericanHistoryX(1998)_989,1566625002,0,Why don't you share with the rest of us...,AmerricanHistoryX
1319,AmericanHistoryX(1998)_990,1566625002,2,"what you just said to me, you piece of shit nigger!",AmerricanHistoryX
1320,AmericanHistoryX(1998)_991,1566625002,2,You monkey-fucking traitor!,AmerricanHistoryX
1321,AmericanHistoryX(1998)_992,1566625002,2,You a fucking nigger-fucker?,AmerricanHistoryX
1322,AmericanHistoryX(1998)_993,1566625002,0,"Hey, Danny! Come on!",AmerricanHistoryX
1323,AmericanHistoryX(1998)_994,1566625002,2,He's a fucking nigger! Nigger! Nigger!,AmerricanHistoryX
1324,AmericanHistoryX(1998)_995,1566625002,1,Cam's out cold! Where the fuck are you going?,AmerricanHistoryX
1325,AmericanHistoryX(1998)_1323,1566625011,0,My help is not unconditional.,AmerricanHistoryX
1326,AmericanHistoryX(1998)_1324,1566625011,0,Running just ain't good enough.,AmerricanHistoryX
1327,AmericanHistoryX(1998)_1325,1566625011,1,Fuck him. Fuck him.,AmerricanHistoryX
1328,AmericanHistoryX(1998)_1326,1566625011,2,Fuck him. Let the niggers have him.,AmerricanHistoryX
1329,AmericanHistoryX(1998)_1327,1566625011,0,"What's up, D?",AmerricanHistoryX
1330,AmericanHistoryX(1998)_1328,1566625011,0,What's all that bullshit you pulled in the mess hall?,AmerricanHistoryX
1331,AmericanHistoryX(1998)_1329,1566625011,1,You out of your fucking mind? Are you fucking crazy?,AmerricanHistoryX
1332,AmericanHistoryX(1998)_1330,1566625011,0,"D, look at me, man!",AmerricanHistoryX
1333,AmericanHistoryX(1998)_1331,1566625011,0,You can't make it in here on your own.,AmerricanHistoryX
1334,AmericanHistoryX(1998)_1332,1566625011,1,I'm not afraid of those fucking pussies.,AmerricanHistoryX
1335,AmericanHistoryX(1998)_1333,1566625011,0,"There was six of them, and they jumped me.",AmerricanHistoryX
1336,AmericanHistoryX(1998)_1334,1566625011,0,That won't happen again. I hope they fucking try.,AmerricanHistoryX
1337,AmericanHistoryX(1998)_1335,1566625011,0,"Man, I'm not talking about your peckerwood friends!",AmerricanHistoryX
1338,AmericanHistoryX(1998)_1336,1566625011,1,They're protecting your stupid ass!,AmerricanHistoryX
1339,AmericanHistoryX(1998)_1337,1566625011,1,You dissed them in public! Now you're on your fucking own!,AmerricanHistoryX
1340,AmericanHistoryX(1998)_1338,1566625011,0,"Yo, man, I'm talking about the brothers, all right?",AmerricanHistoryX
1341,AmericanHistoryX(1998)_1339,1566625011,1,"They'll fuck you, then smoke your motherfucking ass!",AmerricanHistoryX
1342,AmericanHistoryX(1998)_1340,1566625011,0,Why don't you tell me something I don't know?,AmerricanHistoryX
1343,AmericanHistoryX(1998)_1341,1566625011,0,You think I haven't thought about that?,AmerricanHistoryX
1344,AmericanHistoryX(1998)_1342,1566625011,0,"If they come for me, they come. There ain't nothing I can do.",AmerricanHistoryX
1345,AmericanHistoryX(1998)_1343,1566625011,0,"What can I do, man?",AmerricanHistoryX
1346,AmericanHistoryX(1998)_1344,1566625011,0,So I was right back where I started.,AmerricanHistoryX
1347,AmericanHistoryX(1998)_1345,1566625011,0,Every day I was sure it was my day.,AmerricanHistoryX
1348,AmericanHistoryX(1998)_1346,1566625011,0,Every time I stepped out of my cell...,AmerricanHistoryX
1349,AmericanHistoryX(1998)_1347,1566625011,0,every time I got in that shower...,AmerricanHistoryX
1350,AmericanHistoryX(1998)_1348,1566625011,0,I figured it was only a matter of time...,AmerricanHistoryX
1351,AmericanHistoryX(1998)_1349,1566625011,0,before they made a move.,AmerricanHistoryX
1352,AmericanHistoryX(1998)_1350,1566625011,0,I just hoped it'd be quick.,AmerricanHistoryX
1353,AmericanHistoryX(1998)_1351,1566625011,0,But it never came.,AmerricanHistoryX
1354,AmericanHistoryX(1998)_1352,1566625011,0,I couldn't figure it out.,AmerricanHistoryX
1355,AmericanHistoryX(1998)_1353,1566625011,0,I knew some of them were itching for it.,AmerricanHistoryX
1356,AmericanHistoryX(1998)_1354,1566625011,0,"After awhile, I just put my head down...",AmerricanHistoryX
1357,AmericanHistoryX(1998)_1355,1566625011,0,and read the stuff that Sweeney sent me...,AmerricanHistoryX
1358,AmericanHistoryX(1998)_1356,1566625011,0,and I kept to myself.,AmerricanHistoryX
1359,AmericanHistoryX(1998)_1357,1566625011,0,"Last six months in that place, I was like a ghost.",AmerricanHistoryX
1360,AmericanHistoryX(1998)_1358,1566625011,0,"What's up, man? You getting out?",AmerricanHistoryX
1361,AmericanHistoryX(1998)_1359,1566625011,1,"Come on, man. What the fuck you waiting on?",AmerricanHistoryX
1362,AmericanHistoryX(1998)_1360,1566625011,1,"Get the fuck on outta here, man.",AmerricanHistoryX
1363,AmericanHistoryX(1998)_1361,1566625011,0,"Yeah, you know, I got this funny feeling.",AmerricanHistoryX
1364,AmericanHistoryX(1998)_1362,1566625011,0,"Oh, yeah? What's that?",AmerricanHistoryX
1365,AmericanHistoryX(1998)_664,1566624995,0,I had a point. That wasn't even the point.,AmerricanHistoryX
1366,AmericanHistoryX(1998)_665,1566624995,0,Do you have one? What is your point?,AmerricanHistoryX
1367,AmericanHistoryX(1998)_666,1566624995,0,"All right, think about this.",AmerricanHistoryX
1368,AmericanHistoryX(1998)_667,1566624995,0,If Danny was walking across the street that night...,AmerricanHistoryX
1369,AmericanHistoryX(1998)_668_669,1566624995,0,and Rodney King plowed into him- Can we drop this Rodney King thing?,AmerricanHistoryX
1370,AmericanHistoryX(1998)_670,1566624995,0,Who would like some dessert?,AmerricanHistoryX
1371,AmericanHistoryX(1998)_671,1566624995,0,We're having a discussion.,AmerricanHistoryX
1372,AmericanHistoryX(1998)_672,1566624995,0,"We're having a nice discussion, right?",AmerricanHistoryX
1373,AmericanHistoryX(1998)_673,1566624995,0,If Rodney King had been driving along...,AmerricanHistoryX
1374,AmericanHistoryX(1998)_674,1566624995,0,hopped up on PCP and had killed Danny...,AmerricanHistoryX
1375,AmericanHistoryX(1998)_675_676,1566624995,0,"you'd be singing a different tune- I didn't see him hit anybody, and neither did you.",AmerricanHistoryX
1376,AmericanHistoryX(1998)_677,1566624995,0,"He didn't happen to kill anybody, thank God.",AmerricanHistoryX
1377,AmericanHistoryX(1998)_678,1566624995,0,"Keep it down, OK? Ally's sleeping.",AmerricanHistoryX
1378,AmericanHistoryX(1998)_679,1566624995,2,If that fucking monkey had run some kid over...,AmerricanHistoryX
1379,AmericanHistoryX(1998)_680,1566624995,0,everybody would have a very different opinion.,AmerricanHistoryX
1380,AmericanHistoryX(1998)_681,1566624995,0,They'd be focused on Rodney King and not on these officers.,AmerricanHistoryX
1381,AmericanHistoryX(1998)_682,1566624995,0,"But instead, he just attacked a few cops...",AmerricanHistoryX
1382,AmericanHistoryX(1998)_683,1566624995,0,"so, suddenly, it's Hands Across America...",AmerricanHistoryX
1383,AmericanHistoryX(1998)_684,1566624995,1,for this fucking total son of a bitch.,AmerricanHistoryX
1384,AmericanHistoryX(1998)_685,1566624995,0,It blows my mind.,AmerricanHistoryX
1385,AmericanHistoryX(1998)_686,1566624995,0,We're so hung up on this notion that we have some obligation...,AmerricanHistoryX
1386,AmericanHistoryX(1998)_687,1566624995,0,to help this struggling black man.,AmerricanHistoryX
1387,AmericanHistoryX(1998)_688,1566624995,0,Cut him some slack until he can overcome...,AmerricanHistoryX
1388,AmericanHistoryX(1998)_689,1566624995,0,these historical injustices.,AmerricanHistoryX
1389,AmericanHistoryX(1998)_690,1566624995,0,It's crap. This stuff just perpetuates it...,AmerricanHistoryX
1390,AmericanHistoryX(1998)_691,1566624995,0,all this liberal nonsense.,AmerricanHistoryX
1391,AmericanHistoryX(1998)_692,1566624995,0,Everyone's looking the other way...,AmerricanHistoryX
1392,AmericanHistoryX(1998)_693,1566624995,0,while our country rots from the inside out.,AmerricanHistoryX
1393,AmericanHistoryX(1998)_694,1566624995,0,"I mean, Christ, Lincoln freed the slaves 130 years ago.",AmerricanHistoryX
1394,AmericanHistoryX(1998)_695,1566624995,1,How long does it take to get your act together?,AmerricanHistoryX
1395,AmericanHistoryX(1998)_696,1566624995,0,"Jews have been persecuted for over 5,000 years.",AmerricanHistoryX
1396,AmericanHistoryX(1998)_697,1566624995,0,Are you saying it's wrong to feel sensitive...,AmerricanHistoryX
1397,AmericanHistoryX(1998)_698,1566624995,0,about anti-Semitism?,AmerricanHistoryX
1398,AmericanHistoryX(1998)_699,1566624995,0,"Oh, forget that.",AmerricanHistoryX
1399,AmericanHistoryX(1998)_700,1566624995,0,"I'm with you. I'm with you all the way, baby.",AmerricanHistoryX
1400,AmericanHistoryX(1998)_701,1566624995,0,I'm so sick of these liberal hypocrites.,AmerricanHistoryX
1401,AmericanHistoryX(1998)_702,1566624995,0,Here we go again. I love this part.,AmerricanHistoryX
1402,AmericanHistoryX(1998)_703,1566624995,0,This is great.,AmerricanHistoryX
1403,AmericanHistoryX(1998)_704,1566624995,0,Look how they scapegoated Chief Gates.,AmerricanHistoryX
1404,AmericanHistoryX(1998)_705,1566624995,0,Think they would've come down that hard on Willie Williams?,AmerricanHistoryX
1405,AmericanHistoryX(1998)_245,1566624985,1,I will beat him. Give me the money.,AmerricanHistoryX
1406,AmericanHistoryX(1998)_246,1566624985,1,Shut up.,AmerricanHistoryX
1407,AmericanHistoryX(1998)_247,1566624985,1,You're gonna fucking embarrass us.,AmerricanHistoryX
1408,AmericanHistoryX(1998)_248,1566624985,0,I'll take care of this.,AmerricanHistoryX
1409,AmericanHistoryX(1998)_249,1566624985,0,"Yo, I ain't got time for this.",AmerricanHistoryX
1410,AmericanHistoryX(1998)_250_251,1566624985,0,Hey! I got a bet.,AmerricanHistoryX
1411,AmericanHistoryX(1998)_252,1566624985,0,I come in this game right now. Same score...,AmerricanHistoryX
1412,AmericanHistoryX(1998)_253,1566624985,0,but we play black guys against the white guys.,AmerricanHistoryX
1413,AmericanHistoryX(1998)_254,1566624985,2,"Name your price, cracker.",AmerricanHistoryX
1414,AmericanHistoryX(1998)_255,1566624985,0,No money. For these courts.,AmerricanHistoryX
1415,AmericanHistoryX(1998)_256,1566624985,0,And not just today. For good.,AmerricanHistoryX
1416,AmericanHistoryX(1998)_257,1566624985,0,"If you win, we will walk away...",AmerricanHistoryX
1417,AmericanHistoryX(1998)_258,1566624985,0,"but if we win, no bitching, no fighting.",AmerricanHistoryX
1418,AmericanHistoryX(1998)_259,1566624985,1,"Right here in front of everybody, pack up your shit...",AmerricanHistoryX
1419,AmericanHistoryX(1998)_260,1566624985,1,and get your black asses out of here.,AmerricanHistoryX
1420,AmericanHistoryX(1998)_261,1566624985,1,Fuck that. Take this bet.,AmerricanHistoryX
1421,AmericanHistoryX(1998)_262,1566624985,0,Eight to six. Our ball.,AmerricanHistoryX
1422,AmericanHistoryX(1998)_263,1566624985,0,Let's go.,AmerricanHistoryX
1423,AmericanHistoryX(1998)_264,1566624985,0,Pick him up!,AmerricanHistoryX
1424,AmericanHistoryX(1998)_265_266,1566624985,0,"Seth, get back and play some ""D."" Defense!",AmerricanHistoryX
1425,AmericanHistoryX(1998)_267,1566624985,1,Pass the fucking ball! I was wide open!,AmerricanHistoryX
1426,AmericanHistoryX(1998)_268,1566624985,1,Bullshit. That's fucking offense.,AmerricanHistoryX
1427,AmericanHistoryX(1998)_269,1566624985,0,Get out of here. He moved his feet.,AmerricanHistoryX
1428,AmericanHistoryX(1998)_270,1566624985,0,"You want to go, I'm ready! Don't throw elbows at me!",AmerricanHistoryX
1429,AmericanHistoryX(1998)_271,1566624985,1,"You want to go, Adolf Hitler wannabe motherfucker?",AmerricanHistoryX
1430,AmericanHistoryX(1998)_272,1566624985,0,#NAME?,AmerricanHistoryX
1431,AmericanHistoryX(1998)_273,1566624985,0,You gotta call offense on that shit.,AmerricanHistoryX
1432,AmericanHistoryX(1998)_274,1566624985,0,"Not on game point, Danny.",AmerricanHistoryX
1433,AmericanHistoryX(1998)_275,1566624985,2,You can't let those niggers get away with that shit.,AmerricanHistoryX
1434,AmericanHistoryX(1998)_276,1566624985,0,It's game point.,AmerricanHistoryX
1435,AmericanHistoryX(1998)_277,1566624985,0,Shut 'em down. Kick some ass.,AmerricanHistoryX
1436,AmericanHistoryX(1998)_278,1566624985,0,Watch this.,AmerricanHistoryX
1437,AmericanHistoryX(1998)_279_280,1566624985,1,Bye-bye. Get the fuck off my court!,AmerricanHistoryX
1438,AmericanHistoryX(1998)_281,1566624985,0,This is my house!,AmerricanHistoryX
1439,AmericanHistoryX(1998)_282,1566624985,1,"Fuck you, bitch!",AmerricanHistoryX
1440,AmericanHistoryX(1998)_283,1566624985,1,Get the fuck out of here!,AmerricanHistoryX
1441,AmericanHistoryX(1998)_284,1566624985,0,This is my court!,AmerricanHistoryX
1442,AmericanHistoryX(1998)_285,1566624985,0,Derek wouldn't let us visit him in prison.,AmerricanHistoryX
1443,AmericanHistoryX(1998)_286,1566624985,0,He said it would make it just too hard for him...,AmerricanHistoryX
1444,AmericanHistoryX(1998)_287,1566624985,0,"and that if we came, he wouldn't see us anyhow.",AmerricanHistoryX
1445,AmericanHistoryX(1998)_1490,1566625015,0,I'm proud of you.,AmerricanHistoryX
1446,AmericanHistoryX(1998)_1491,1566625015,0,Don't worry about it. I got it.,AmerricanHistoryX
1447,AmericanHistoryX(1998)_1492,1566625015,0,And in about one minute...,AmerricanHistoryX
1448,AmericanHistoryX(1998)_1493,1566625015,0,I'm gonna watch the sun come up.,AmerricanHistoryX
1449,AmericanHistoryX(1998)_1494,1566625015,0,I don't know if I've ever done that.,AmerricanHistoryX
1450,AmericanHistoryX(1998)_1495,1566625015,0,"Anyway, we're gonna try to pick things up and start over.",AmerricanHistoryX
1451,AmericanHistoryX(1998)_1496,1566625015,0,"It won't be easy, but we're all together again...",AmerricanHistoryX
1452,AmericanHistoryX(1998)_1497,1566625015,0,and I feel good.,AmerricanHistoryX
1453,AmericanHistoryX(1998)_1498_1499,1566625015,0,I'm not sure if this paper is what you wanted- if I hit the social significance...,AmerricanHistoryX
1454,AmericanHistoryX(1998)_1500,1566625015,0,or whatever you're looking for...,AmerricanHistoryX
1455,AmericanHistoryX(1998)_1501,1566625015,0,"but for what it's worth, thanks a lot.",AmerricanHistoryX
1456,AmericanHistoryX(1998)_1502,1566625015,0,Wow. You look great. Look at you.,AmerricanHistoryX
1457,AmericanHistoryX(1998)_1503,1566625015,0,Yeah. Gotta dress up for the parole officer.,AmerricanHistoryX
1458,AmericanHistoryX(1998)_1504,1566625015,0,Is she cute?,AmerricanHistoryX
1459,AmericanHistoryX(1998)_1505,1566625015,0,She is a fat guy named Hector...,AmerricanHistoryX
1460,AmericanHistoryX(1998)_1506,1566625015,0,- Oh. Well... - So I'm out of luck.,AmerricanHistoryX
1461,AmericanHistoryX(1998)_1507,1566625015,0,I just gotta check in...,AmerricanHistoryX
1462,AmericanHistoryX(1998)_1508,1566625015,0,then I'm gonna see about getting my old job back.,AmerricanHistoryX
1463,AmericanHistoryX(1998)_1509,1566625015,0,#NAME?,AmerricanHistoryX
1464,AmericanHistoryX(1998)_1510,1566625015,0,"Davina, can you help?",AmerricanHistoryX
1465,AmericanHistoryX(1998)_1511,1566625015,0,Your sister's gonna help you.,AmerricanHistoryX
1466,AmericanHistoryX(1998)_1512,1566625015,0,You look great. Knock 'em dead.,AmerricanHistoryX
1467,AmericanHistoryX(1998)_1513_1514,1566625015,0,"Thanks. Come on, sweetie. What would you like to wear today?",AmerricanHistoryX
1468,AmericanHistoryX(1998)_1515,1566625015,0,#NAME?,AmerricanHistoryX
1469,AmericanHistoryX(1998)_1516,1566625015,0,#NAME?,AmerricanHistoryX
1470,AmericanHistoryX(1998)_1517,1566625015,0,You feel good?,AmerricanHistoryX
1471,AmericanHistoryX(1998)_1518,1566625015,0,"Yeah. I feel, you know...",AmerricanHistoryX
1472,AmericanHistoryX(1998)_1519,1566625015,0,a little...,AmerricanHistoryX
1473,AmericanHistoryX(1998)_1520,1566625015,0,I'm getting there.,AmerricanHistoryX
1474,AmericanHistoryX(1998)_1521_1522,1566625015,0,Listen... I don't know- I don't know if it's OK that I'm here.,AmerricanHistoryX
1475,AmericanHistoryX(1998)_1523,1566625015,0,I want to be here.,AmerricanHistoryX
1476,AmericanHistoryX(1998)_1524,1566625015,0,- I'm gonna get a paper. - Cool.,AmerricanHistoryX
1477,AmericanHistoryX(1998)_1525,1566625015,0,#NAME?,AmerricanHistoryX
1478,AmericanHistoryX(1998)_1526,1566625015,0,All right. I got it.,AmerricanHistoryX
1479,AmericanHistoryX(1998)_1527,1566625015,0,Let me get a coffee...,AmerricanHistoryX
1480,AmericanHistoryX(1998)_1528,1566625015,0,"a maple bar, and a large milk to go.",AmerricanHistoryX
1481,AmericanHistoryX(1998)_1529,1566625015,0,Right away.,AmerricanHistoryX
1482,AmericanHistoryX(1998)_1530,1566625015,0,"Derek, we need to talk.",AmerricanHistoryX
1483,AmericanHistoryX(1998)_1531,1566625015,0,What's going on?,AmerricanHistoryX
1484,AmericanHistoryX(1998)_1532,1566625015,0,Cameron Alexander and Seth Ryan are at the ICU at St. John's.,AmerricanHistoryX
1485,AmericanHistoryX(1998)_1161,1566625007,0,See? That's the ticket.,AmerricanHistoryX
1486,AmericanHistoryX(1998)_1162,1566625007,0,Nice and easy.,AmerricanHistoryX
1487,AmericanHistoryX(1998)_1163,1566625007,0,Now we can ignore each other in peace.,AmerricanHistoryX
1488,AmericanHistoryX(1998)_1164,1566625007,0,"""What are you doing?"" You know what he tells me?",AmerricanHistoryX
1489,AmericanHistoryX(1998)_1165_1166,1566625007,1,"""It's better than the pig I just tried to fuck."" He never lets me finish the joke.",AmerricanHistoryX
1490,AmericanHistoryX(1998)_1167,1566625007,1,"You fuck him, too?",AmerricanHistoryX
1491,AmericanHistoryX(1998)_1168,1566625007,1,"Whatever. She's laying on her back, her legs are open...",AmerricanHistoryX
1492,AmericanHistoryX(1998)_1169,1566625007,0,What's up? How you doing? There you go.,AmerricanHistoryX
1493,AmericanHistoryX(1998)_1170,1566625007,0,He was taking it from the Mexicans...,AmerricanHistoryX
1494,AmericanHistoryX(1998)_1171,1566625007,0,and dealing it out to his own people.,AmerricanHistoryX
1495,AmericanHistoryX(1998)_1172,1566625007,0,He didn't believe in shit. None of them did.,AmerricanHistoryX
1496,AmericanHistoryX(1998)_1173,1566625007,0,"What? Come on, man.",AmerricanHistoryX
1497,AmericanHistoryX(1998)_1174,1566625007,0,Don't look at me like that. You know what that smells like.,AmerricanHistoryX
1498,AmericanHistoryX(1998)_1175,1566625007,1,Don't tell me this smell don't remind you of a woman.,AmerricanHistoryX
1499,AmericanHistoryX(1998)_1176,1566625007,0,"God, I miss that smell, man.",AmerricanHistoryX
1500,AmericanHistoryX(1998)_1177,1566625007,0,The job I had on the outside wasn't much better than this...,AmerricanHistoryX
1501,AmericanHistoryX(1998)_1178,1566625007,0,but at least I got to go home every night...,AmerricanHistoryX
1502,AmericanHistoryX(1998)_1179,1566625007,0,"and lie down next to that sweet smell, man.",AmerricanHistoryX
1503,AmericanHistoryX(1998)_1180,1566625007,0,"God, I miss that. You got a woman?",AmerricanHistoryX
1504,AmericanHistoryX(1998)_1181,1566625007,0,"Yeah, you got a woman, man.",AmerricanHistoryX
1505,AmericanHistoryX(1998)_1182,1566625007,0,"Let me give you some advice, all right?",AmerricanHistoryX
1506,AmericanHistoryX(1998)_1183,1566625007,0,When she comes to visit you...,AmerricanHistoryX
1507,AmericanHistoryX(1998)_1184,1566625007,0,"whatever you do, no matter what...",AmerricanHistoryX
1508,AmericanHistoryX(1998)_1185,1566625007,0,"don't let her leave here in a fight, man.",AmerricanHistoryX
1509,AmericanHistoryX(1998)_1186,1566625007,0,Don't let her walk out with a bad attitude...,AmerricanHistoryX
1510,AmericanHistoryX(1998)_1187,1566625007,0,"'cause if you do, you spend the next week...",AmerricanHistoryX
1511,AmericanHistoryX(1998)_1188,1566625007,1,wondering if she's getting her fuck on with somebody else...,AmerricanHistoryX
1512,AmericanHistoryX(1998)_1189,1566625007,0,you know what I'm saying?,AmerricanHistoryX
1513,AmericanHistoryX(1998)_1190,1566625007,0,"So when she come to see you, it's nothing but sweet talk.",AmerricanHistoryX
1514,AmericanHistoryX(1998)_1191,1566625007,0,"Send her away floating, all right?",AmerricanHistoryX
1515,AmericanHistoryX(1998)_1192,1566625007,0,'Cause it's not like the real world where you can fight...,AmerricanHistoryX
1516,AmericanHistoryX(1998)_1193,1566625007,0,'cause you can make up and have that make-up sex.,AmerricanHistoryX
1517,AmericanHistoryX(1998)_1194,1566625007,0,Know what I'm saying? That angry sex.,AmerricanHistoryX
1518,AmericanHistoryX(1998)_1195,1566625007,0,That sex with an attitude.,AmerricanHistoryX
1519,AmericanHistoryX(1998)_1196,1566625007,0,You lay on your back and let her take out that aggression on you.,AmerricanHistoryX
1520,AmericanHistoryX(1998)_1197,1566625007,0,"All guys know that, man. That's that good sex.",AmerricanHistoryX
1521,AmericanHistoryX(1998)_1198,1566625007,0,"That's that pow, pow, pow.",AmerricanHistoryX
1522,AmericanHistoryX(1998)_1199,1566625007,0,"Let her get on top, and she'll punish you first.",AmerricanHistoryX
1523,AmericanHistoryX(1998)_1200,1566625007,0,"""You been a bad boy, huh?",AmerricanHistoryX
